NETWORK STATION CHANNEL START_TIME START_TIME_MINUTES END_TIME END_TIME_MINUTES LAT LON ELEVATION DEPTH AZIMUTH DIP SAMPLE_RATE days
7D FS15B HH1 2012-09-13 10:56:00 2013-07-02 04:55:57 40.492599 -124.512604 -52.0 0.0 0.0 0.0 125.0 292.0
7D FS15B HH2 2012-09-13 10:56:00 2013-07-02 04:55:57 40.492599 -124.512604 -52.0 0.0 0.0 0.0 125.0 292.0
7D FS15B HHZ 2012-09-13 10:56:00 2013-07-02 04:55:57 40.492599 -124.512604 -52.0 0.0 0.0 -90.0 125.0 292.0
7D FS15D HH1 2014-09-16 00:05:00 2015-09-12 05:55:02 40.496399 -124.524696 -56.0 0.0 0.0 0.0 125.0 361.0
7D FS15D HH2 2014-09-16 00:05:00 2015-09-12 05:55:02 40.496399 -124.524696 -56.0 0.0 0.0 0.0 125.0 361.0
7D FS15D HHZ 2014-09-16 00:05:00 2015-09-12 05:55:02 40.496399 -124.524696 -56.0 0.0 0.0 -90.0 125.0 361.0
7D FS16B HH1 2012-09-13 10:56:00 2013-07-03 16:31:37 40.538101 -124.739502 -1073.0 0.0 0.0 0.0 125.0 293.0
7D FS16B HH2 2012-09-13 10:56:00 2013-07-03 16:31:37 40.538101 -124.739502 -1073.0 0.0 0.0 0.0 125.0 293.0
7D FS16B HHZ 2012-09-13 10:56:00 2013-07-03 16:31:37 40.538101 -124.739502 -1073.0 0.0 0.0 -90.0 125.0 293.0
7D FS16D BH1 2014-07-16 00:00:00 2015-08-28 23:59:59 40.5378 -124.746803 -1080.4 0.0 0.0 0.0 50.0 408.0
7D FS16D BH2 2014-07-16 00:00:00 2015-08-28 23:59:59 40.5378 -124.746803 -1080.4 0.0 0.0 0.0 50.0 408.0
7D FS16D BHZ 2014-07-16 00:00:00 2015-08-28 23:59:59 40.5378 -124.746803 -1080.4 0.0 0.0 -90.0 50.0 408.0
7D FS17B HH1 2012-09-16 11:39:30 2013-07-02 17:23:19 40.559799 -124.596497 -146.0 0.0 0.0 0.0 125.0 289.0
7D FS17B HH2 2012-09-16 11:39:30 2013-07-02 17:23:19 40.559799 -124.596497 -146.0 0.0 0.0 0.0 125.0 289.0
7D FS17B HHZ 2012-09-16 11:39:30 2013-07-02 17:23:19 40.559799 -124.596497 -146.0 0.0 0.0 -90.0 125.0 289.0
7D FS17D HH1 2014-09-14 18:03:20 2015-09-10 19:26:36 40.559799 -124.597 -145.0 0.0 0.0 0.0 125.0 361.0
7D FS17D HH2 2014-09-14 18:03:20 2015-09-10 19:26:36 40.559799 -124.597 -145.0 0.0 0.0 0.0 125.0 361.0
7D FS17D HHZ 2014-09-14 18:03:20 2015-09-10 19:26:36 40.559799 -124.597 -145.0 0.0 0.0 -90.0 125.0 361.0
7D FS18B HH1 2012-09-16 17:59:00 2013-07-01 04:00:40 40.568199 -124.501602 -107.0 0.0 0.0 0.0 125.0 288.0
7D FS18B HH2 2012-09-16 17:59:00 2013-07-01 04:00:40 40.568199 -124.501602 -107.0 0.0 0.0 0.0 125.0 288.0
7D FS18B HHZ 2012-09-16 17:59:00 2013-07-01 04:00:40 40.568199 -124.501602 -107.0 0.0 0.0 -90.0 125.0 288.0
7D FS19B HH1 2012-09-17 07:49:00 2013-07-01 02:40:43 40.627899 -124.466698 -87.0 0.0 0.0 0.0 125.0 287.0
7D FS19B HH2 2012-09-17 07:49:00 2013-07-01 02:40:43 40.627899 -124.466698 -87.0 0.0 0.0 0.0 125.0 287.0
7D FS19B HHZ 2012-09-17 07:49:00 2013-07-01 02:40:43 40.627899 -124.466698 -87.0 0.0 0.0 -90.0 125.0 287.0
7D FS20B HH1 2012-09-12 19:36:00 2013-07-03 23:26:00 40.3895 -125.031097 -2378.0 0.0 0.0 0.0 125.0 294.0
7D FS20B HH2 2012-09-12 19:36:00 2013-07-03 23:26:00 40.3895 -125.031097 -2378.0 0.0 0.0 0.0 125.0 294.0
7D FS20B HHZ 2012-09-12 19:36:00 2013-07-03 23:26:00 40.3895 -125.031097 -2378.0 0.0 0.0 -90.0 125.0 294.0
7D FS41D BH1 2014-07-16 00:00:00 2015-08-28 23:59:59 40.6124 -124.731003 -1079.3 0.0 0.0 0.0 50.0 408.0
7D FS41D BH2 2014-07-16 00:00:00 2015-08-28 23:59:59 40.6124 -124.731003 -1079.3 0.0 0.0 0.0 50.0 408.0
7D FS41D BHZ 2014-07-16 00:00:00 2015-08-28 23:59:59 40.6124 -124.731003 -1079.3 0.0 0.0 -90.0 50.0 408.0
7D FS42D HH1 2014-09-14 14:59:20 2015-09-10 16:19:30 40.715099 -124.463097 -95.0 0.0 0.0 0.0 125.0 361.0
7D FS42D HH2 2014-09-14 14:59:20 2015-09-10 16:19:30 40.715099 -124.463097 -95.0 0.0 0.0 0.0 125.0 361.0
7D FS42D HHZ 2014-09-14 14:59:20 2015-09-10 16:19:30 40.715099 -124.463097 -95.0 0.0 0.0 -90.0 125.0 361.0
7D FS43D HH1 2014-09-14 02:07:50 2015-09-10 03:30:32 40.711899 -124.5839 -719.0 0.0 0.0 0.0 125.0 361.0
7D FS43D HH2 2014-09-14 02:07:50 2015-09-10 03:30:32 40.711899 -124.5839 -719.0 0.0 0.0 0.0 125.0 361.0
7D FS43D HHZ 2014-09-14 02:07:50 2015-09-10 03:30:32 40.711899 -124.5839 -719.0 0.0 0.0 -90.0 125.0 361.0
7D FS44D BH1 2014-08-12 10:13:00 2015-09-15 17:30:58 40.760899 -124.702797 -837.0 0.0 0.0 -90.0 50.0 399.0
7D FS44D BH2 2014-08-12 10:13:00 2015-09-15 17:30:58 40.760899 -124.702797 -837.0 0.0 0.0 -90.0 50.0 399.0
7D FS44D BHZ 2014-08-12 10:13:00 2015-09-15 17:30:58 40.760899 -124.702797 -837.0 0.0 0.0 -90.0 50.0 399.0
7D FS45D HH1 2014-09-13 21:50:50 2015-09-09 23:13:03 40.799999 -124.520302 -477.0 0.0 0.0 0.0 125.0 361.0
7D FS45D HH2 2014-09-13 21:50:50 2015-09-09 23:13:03 40.799999 -124.520302 -477.0 0.0 0.0 0.0 125.0 361.0
7D FS45D HHZ 2014-09-13 21:50:50 2015-09-09 23:13:03 40.799999 -124.520302 -477.0 0.0 0.0 -90.0 125.0 361.0
7D G01D BH1 2014-07-17 00:00:00 2015-08-27 23:59:59 39.999901 -124.6008 -1006.7 0.0 0.0 0.0 50.0 406.0
7D G01D BH2 2014-07-17 00:00:00 2015-08-27 23:59:59 39.999901 -124.6008 -1006.7 0.0 0.0 0.0 50.0 406.0
7D G01D BHZ 2014-07-17 00:00:00 2015-08-27 23:59:59 39.999901 -124.6008 -1006.7 0.0 0.0 -90.0 50.0 406.0
7D G02B BH1 2012-09-03 01:23:00 2013-06-19 11:27:00 40.048599 -125.296898 -1920.0 0.0 0.0 -90.0 50.0 289.0
7D G02B BH2 2012-09-03 01:23:00 2013-06-19 11:27:00 40.048599 -125.296898 -1920.0 0.0 0.0 -90.0 50.0 289.0
7D G02B BHZ 2012-09-03 01:23:00 2013-06-19 11:27:00 40.048599 -125.296898 -1920.0 0.0 0.0 -90.0 50.0 289.0
7D G02D HH1 2014-09-16 14:20:50 2015-09-12 15:45:03 40.160301 -125.297699 -1741.0 0.0 0.0 0.0 125.0 361.0
7D G02D HH2 2014-09-16 14:20:50 2015-09-12 15:45:03 40.160301 -125.297699 -1741.0 0.0 0.0 0.0 125.0 361.0
7D G02D HHZ 2014-09-16 14:20:50 2015-09-12 15:45:03 40.160301 -125.297699 -1741.0 0.0 0.0 -90.0 125.0 361.0
7D G03A BH1 2011-11-17 00:00:00 2012-05-13 23:59:59 40.059101 -126.162498 -4113.0 0.0 0.0 0.0 50.0 178.0
7D G03A BH2 2011-11-17 00:00:00 2012-05-13 23:59:59 40.059101 -126.162498 -4113.0 0.0 0.0 0.0 50.0 178.0
7D G03A BHZ 2011-11-17 00:00:00 2012-05-13 23:59:59 40.059101 -126.162498 -4113.0 0.0 0.0 -90.0 50.0 178.0
7D G03B BH1 2012-08-27 00:00:00 2013-06-11 23:59:59 40.057999 -126.163399 -4051.0 0.0 0.0 0.0 50.0 288.0
7D G03B BH2 2012-08-27 00:00:00 2013-06-11 23:59:59 40.057999 -126.163399 -4051.0 0.0 0.0 0.0 50.0 288.0
7D G03B BHZ 2012-08-27 00:00:00 2013-06-11 23:59:59 40.057999 -126.163399 -4051.0 0.0 0.0 -90.0 50.0 288.0
7D G03D BH1 2014-07-14 00:00:00 2015-08-29 23:59:59 40.058701 -126.161201 -4056.5 0.0 0.0 0.0 50.0 411.0
7D G03D BH2 2014-07-14 00:00:00 2015-08-29 23:59:59 40.058701 -126.161201 -4056.5 0.0 0.0 0.0 50.0 411.0
7D G03D BHZ 2014-07-14 00:00:00 2015-08-29 23:59:59 40.058701 -126.161201 -4056.5 0.0 0.0 -90.0 50.0 411.0
7D G04B BH1 2012-08-27 00:00:00 2013-06-08 23:59:59 40.058498 -126.928497 -4368.0 0.0 0.0 0.0 50.0 285.0
7D G04B BH2 2012-08-27 00:00:00 2013-06-08 23:59:59 40.058498 -126.928497 -4368.0 0.0 0.0 0.0 50.0 285.0
7D G04B BHZ 2012-08-27 00:00:00 2013-06-08 23:59:59 40.058498 -126.928497 -4368.0 0.0 0.0 -90.0 50.0 285.0
7D G04D BH1 2014-07-14 00:00:00 2015-08-29 23:59:59 40.1577 -126.784698 -4350.3 0.0 0.0 0.0 50.0 411.0
7D G04D BH2 2014-07-14 00:00:00 2015-08-29 23:59:59 40.1577 -126.784698 -4350.3 0.0 0.0 0.0 50.0 411.0
7D G04D BHZ 2014-07-14 00:00:00 2015-08-29 23:59:59 40.1577 -126.784698 -4350.3 0.0 0.0 -90.0 50.0 411.0
7D G05B BH1 2012-08-27 00:00:00 2013-06-08 23:59:59 40.070599 -127.747803 -4462.0 0.0 0.0 0.0 50.0 285.0
7D G05B BH2 2012-08-27 00:00:00 2013-06-08 23:59:59 40.070599 -127.747803 -4462.0 0.0 0.0 0.0 50.0 285.0
7D G05B BHZ 2012-08-27 00:00:00 2013-06-08 23:59:59 40.070599 -127.747803 -4462.0 0.0 0.0 -90.0 50.0 285.0
7D G05D BH1 2014-07-14 00:00:00 2015-08-29 23:59:59 40.143002 -127.825699 -4463.8 0.0 0.0 0.0 50.0 411.0
7D G05D BH2 2014-07-14 00:00:00 2015-08-29 23:59:59 40.143002 -127.825699 -4463.8 0.0 0.0 0.0 50.0 411.0
7D G05D BHZ 2014-07-14 00:00:00 2015-08-29 23:59:59 40.143002 -127.825699 -4463.8 0.0 0.0 -90.0 50.0 411.0
7D G09B HH1 2012-09-17 13:01:00 2013-06-30 23:59:30 40.656799 -124.718697 -842.0 0.0 0.0 0.0 125.0 286.0
7D G09B HH2 2012-09-17 13:01:00 2013-06-30 23:59:30 40.656799 -124.718697 -842.0 0.0 0.0 0.0 125.0 286.0
7D G09B HHZ 2012-09-17 13:01:00 2013-06-30 23:59:30 40.656799 -124.718697 -842.0 0.0 0.0 -90.0 125.0 286.0
7D G09D BH1 2014-07-16 00:00:00 2015-08-28 23:59:59 40.6665 -124.726898 -716.3 0.0 0.0 0.0 50.0 408.0
7D G09D BH2 2014-07-16 00:00:00 2015-08-28 23:59:59 40.6665 -124.726898 -716.3 0.0 0.0 0.0 50.0 408.0
7D G09D BHZ 2014-07-16 00:00:00 2015-08-28 23:59:59 40.6665 -124.726898 -716.3 0.0 0.0 -90.0 50.0 408.0
7D G10B BH1 2012-09-03 15:08:00 2013-06-19 16:44:00 40.677898 -125.553299 -2936.0 0.0 0.0 -90.0 50.0 289.0
7D G10B BH2 2012-09-03 15:08:00 2013-06-19 16:44:00 40.677898 -125.553299 -2936.0 0.0 0.0 -90.0 50.0 289.0
7D G10B BHZ 2012-09-03 15:08:00 2013-06-19 16:44:00 40.677898 -125.553299 -2936.0 0.0 0.0 -90.0 50.0 289.0
7D G10D BH1 2014-08-11 02:44:00 2015-09-15 22:53:03 40.788799 -125.554398 -3015.0 0.0 0.0 -90.0 50.0 400.0
7D G10D BH2 2014-08-11 02:44:00 2015-09-15 22:53:03 40.788799 -125.554398 -3015.0 0.0 0.0 -90.0 50.0 400.0
7D G10D BHZ 2014-08-11 02:44:00 2015-09-15 22:53:03 40.788799 -125.554398 -3015.0 0.0 0.0 -90.0 50.0 400.0
7D G11B BH1 2012-08-28 00:00:00 2013-06-09 23:59:59 40.6875 -126.376404 -3123.0 0.0 0.0 0.0 50.0 285.0
7D G11B BH2 2012-08-28 00:00:00 2013-06-09 23:59:59 40.6875 -126.376404 -3123.0 0.0 0.0 0.0 50.0 285.0
7D G11B BHZ 2012-08-28 00:00:00 2013-06-09 23:59:59 40.6875 -126.376404 -3123.0 0.0 0.0 -90.0 50.0 285.0
7D G11D HH1 2014-08-02 21:21:00 2015-09-14 20:00:00 40.7845 -126.4683 -3145.0 0.0 0.0 -90.0 100.0 408.0
7D G11D HH2 2014-08-02 21:21:00 2015-09-14 20:00:00 40.7845 -126.4683 -3145.0 0.0 0.0 -90.0 100.0 408.0
7D G11D HHZ 2014-08-02 21:21:00 2015-09-14 20:00:00 40.7845 -126.4683 -3145.0 0.0 0.0 -90.0 100.0 408.0
7D G12B BH1 2012-09-03 22:22:00 2013-06-20 01:11:00 40.686901 -127.228897 -3080.0 0.0 0.0 -90.0 50.0 290.0
7D G12B BH2 2012-09-03 22:22:00 2013-06-20 01:11:00 40.686901 -127.228897 -3080.0 0.0 0.0 -90.0 50.0 290.0
7D G12B BHZ 2012-09-03 22:22:00 2013-06-20 01:11:00 40.686901 -127.228897 -3080.0 0.0 0.0 -90.0 50.0 290.0
7D G13B BH1 2012-08-26 00:00:00 2013-06-07 23:59:59 40.683998 -128.028305 -3215.0 0.0 0.0 0.0 50.0 285.0
7D G13B BH2 2012-08-26 00:00:00 2013-06-07 23:59:59 40.683998 -128.028305 -3215.0 0.0 0.0 0.0 50.0 285.0
7D G13B BHZ 2012-08-26 00:00:00 2013-06-07 23:59:59 40.683998 -128.028305 -3215.0 0.0 0.0 -90.0 50.0 285.0
7D G13D BH1 2014-07-14 00:00:00 2015-08-30 23:59:59 40.748199 -127.937103 -3186.5 0.0 0.0 0.0 50.0 412.0
7D G13D BH2 2014-07-14 00:00:00 2015-08-30 23:59:59 40.748199 -127.937103 -3186.5 0.0 0.0 0.0 50.0 412.0
7D G13D BHZ 2014-07-14 00:00:00 2015-08-30 23:59:59 40.748199 -127.937103 -3186.5 0.0 0.0 -90.0 50.0 412.0
7D G17B HH1 2012-09-17 19:42:00 2013-06-30 14:55:00 41.283901 -124.344597 -123.0 0.0 0.0 0.0 125.0 286.0
7D G17B HH2 2012-09-17 19:42:00 2013-06-30 14:55:00 41.283901 -124.344597 -123.0 0.0 0.0 0.0 125.0 286.0
7D G17B HHZ 2012-09-17 19:42:00 2013-06-30 14:55:00 41.283901 -124.344597 -123.0 0.0 0.0 -90.0 125.0 286.0
7D G17D HH1 2014-09-13 17:58:24 2014-09-16 09:27:42 41.399601 -124.433197 -99.0 0.0 0.0 0.0 125.0 3.0
7D G17D HH2 2014-09-13 17:58:24 2014-09-16 09:27:42 41.399601 -124.433197 -99.0 0.0 0.0 0.0 125.0 3.0
7D G17D HHZ 2014-09-13 17:58:24 2014-09-16 09:27:42 41.399601 -124.433197 -99.0 0.0 0.0 -90.0 125.0 3.0
7D G18B HH1 2012-09-18 10:27:30 2013-05-16 10:16:22 41.301601 -124.936302 -1464.0 0.0 0.0 0.0 125.0 240.0
7D G18B HH2 2012-09-18 10:27:30 2013-05-16 10:16:22 41.301601 -124.936302 -1464.0 0.0 0.0 0.0 125.0 240.0
7D G18B HHZ 2012-09-18 10:27:30 2013-05-16 10:16:22 41.301601 -124.936302 -1464.0 0.0 0.0 -90.0 125.0 240.0
7D G18D HH1 2014-09-13 00:05:00 2015-09-09 16:45:32 41.304699 -125.255798 -3130.0 0.0 0.0 0.0 125.0 361.0
7D G18D HH2 2014-09-13 00:05:00 2015-09-09 16:45:32 41.304699 -125.255798 -3130.0 0.0 0.0 0.0 125.0 361.0
7D G18D HHZ 2014-09-13 00:05:00 2015-09-09 16:45:32 41.304699 -125.255798 -3130.0 0.0 0.0 -90.0 125.0 361.0
7D G19B BH1 2012-08-28 00:00:00 2013-06-13 23:59:59 41.3074 -125.773598 -3071.0 0.0 0.0 0.0 50.0 289.0
7D G19B BH2 2012-08-28 00:00:00 2013-06-13 23:59:59 41.3074 -125.773598 -3071.0 0.0 0.0 0.0 50.0 289.0
7D G19B BHZ 2012-08-28 00:00:00 2013-06-13 23:59:59 41.3074 -125.773598 -3071.0 0.0 0.0 -90.0 50.0 289.0
7D G19D HH1 2014-09-18 23:28:01 2015-09-14 08:20:08 41.3316 -126.027901 -3082.0 0.0 0.0 0.0 125.0 361.0
7D G19D HH2 2014-09-18 23:28:01 2015-09-14 08:20:08 41.3316 -126.027901 -3082.0 0.0 0.0 0.0 125.0 361.0
7D G19D HHZ 2014-09-18 23:28:01 2015-09-14 08:20:08 41.3316 -126.027901 -3082.0 0.0 0.0 -90.0 125.0 361.0
7D G20B BH1 2012-08-28 00:00:00 2013-06-11 23:59:59 41.298698 -126.613297 -3141.0 0.0 0.0 0.0 50.0 287.0
7D G20B BH2 2012-08-28 00:00:00 2013-06-11 23:59:59 41.298698 -126.613297 -3141.0 0.0 0.0 0.0 50.0 287.0
7D G20B BHZ 2012-08-28 00:00:00 2013-06-11 23:59:59 41.298698 -126.613297 -3141.0 0.0 0.0 -90.0 50.0 287.0
7D G20D BH1 2014-07-13 00:00:00 2015-08-30 23:59:59 41.451599 -126.8638 -2931.3 0.0 0.0 0.0 50.0 413.0
7D G20D BH2 2014-07-13 00:00:00 2015-08-30 23:59:59 41.451599 -126.8638 -2931.3 0.0 0.0 0.0 50.0 413.0
7D G20D BHZ 2014-07-13 00:00:00 2015-08-30 23:59:59 41.451599 -126.8638 -2931.3 0.0 0.0 -90.0 50.0 413.0
7D G21B BH1 2012-08-28 00:00:00 2013-06-11 23:59:59 41.316002 -127.453697 -3156.0 0.0 0.0 0.0 50.0 287.0
7D G21B BH2 2012-08-28 00:00:00 2013-06-11 23:59:59 41.316002 -127.453697 -3156.0 0.0 0.0 0.0 50.0 287.0
7D G21B BHZ 2012-08-28 00:00:00 2013-06-11 23:59:59 41.316002 -127.453697 -3156.0 0.0 0.0 -90.0 50.0 287.0
7D G21D BH1 2014-07-13 00:00:00 2015-08-30 23:59:59 41.1227 -127.447998 -3293.4 0.0 0.0 0.0 50.0 413.0
7D G21D BH2 2014-07-13 00:00:00 2015-08-30 23:59:59 41.1227 -127.447998 -3293.4 0.0 0.0 0.0 50.0 413.0
7D G21D BHZ 2014-07-13 00:00:00 2015-08-30 23:59:59 41.1227 -127.447998 -3293.4 0.0 0.0 -90.0 50.0 413.0
7D G22B BH1 2012-08-26 00:00:00 2013-06-07 23:59:59 41.3092 -128.274002 -3038.0 0.0 0.0 0.0 50.0 285.0
7D G22B BH2 2012-08-26 00:00:00 2013-06-07 23:59:59 41.3092 -128.274002 -3038.0 0.0 0.0 0.0 50.0 285.0
7D G22B BHZ 2012-08-26 00:00:00 2013-06-07 23:59:59 41.3092 -128.274002 -3038.0 0.0 0.0 -90.0 50.0 285.0
7D G22D BH1 2014-07-13 00:00:00 2015-08-30 23:59:59 41.433601 -128.016602 -3092.4 0.0 0.0 0.0 50.0 413.0
7D G22D BH2 2014-07-13 00:00:00 2015-08-30 23:59:59 41.433601 -128.016602 -3092.4 0.0 0.0 0.0 50.0 413.0
7D G22D BHZ 2014-07-13 00:00:00 2015-08-30 23:59:59 41.433601 -128.016602 -3092.4 0.0 0.0 -90.0 50.0 413.0
7D G25B HH1 2012-09-19 12:34:30 2013-06-29 19:22:58 41.919899 -124.586098 -430.0 0.0 0.0 0.0 125.0 283.0
7D G25B HH2 2012-09-19 12:34:30 2013-06-29 19:22:58 41.919899 -124.586098 -430.0 0.0 0.0 0.0 125.0 283.0
7D G25B HHZ 2012-09-19 12:34:30 2013-06-29 19:22:58 41.919899 -124.586098 -430.0 0.0 0.0 -90.0 125.0 283.0
7D G25D HH1 2014-09-12 00:05:00 2015-09-08 02:10:01 41.981098 -124.7267 -688.0 0.0 0.0 0.0 125.0 361.0
7D G25D HH2 2014-09-12 00:05:00 2015-09-08 02:10:01 41.981098 -124.7267 -688.0 0.0 0.0 0.0 125.0 361.0
7D G25D HHZ 2014-09-12 00:05:00 2015-09-08 02:10:01 41.981098 -124.7267 -688.0 0.0 0.0 -90.0 125.0 361.0
7D G26B HH1 2012-09-18 16:03:00 2013-07-05 18:49:13 41.9249 -125.177498 -2357.0 0.0 0.0 0.0 125.0 290.0
7D G26B HH2 2012-09-18 16:03:00 2013-07-05 18:49:13 41.9249 -125.177498 -2357.0 0.0 0.0 0.0 125.0 290.0
7D G26B HHZ 2012-09-18 16:03:00 2013-07-05 18:49:13 41.9249 -125.177498 -2357.0 0.0 0.0 -90.0 125.0 290.0
7D G26D HH1 2014-09-19 00:05:00 2015-09-15 11:05:10 41.983799 -125.308296 -3104.0 0.0 0.0 0.0 125.0 361.0
7D G26D HH2 2014-09-19 00:05:00 2015-09-15 11:05:10 41.983799 -125.308296 -3104.0 0.0 0.0 0.0 125.0 361.0
7D G26D HHZ 2014-09-19 00:05:00 2015-09-15 11:05:10 41.983799 -125.308296 -3104.0 0.0 0.0 -90.0 125.0 361.0
7D G27B BH1 2012-09-03 23:38:00 2013-06-20 11:43:00 41.916599 -126.016701 -3480.0 0.0 0.0 -90.0 50.0 290.0
7D G27B BH2 2012-09-03 23:38:00 2013-06-20 11:43:00 41.916599 -126.016701 -3480.0 0.0 0.0 -90.0 50.0 290.0
7D G27B BHZ 2012-09-03 23:38:00 2013-06-20 11:43:00 41.916599 -126.016701 -3480.0 0.0 0.0 -90.0 50.0 290.0
7D G27D HH1 2014-09-19 00:05:00 2015-09-15 05:48:05 42.001301 -125.981697 -2939.0 0.0 0.0 0.0 125.0 361.0
7D G27D HH2 2014-09-19 00:05:00 2015-09-15 05:48:05 42.001301 -125.981697 -2939.0 0.0 0.0 0.0 125.0 361.0
7D G27D HHZ 2014-09-19 00:05:00 2015-09-15 05:48:05 42.001301 -125.981697 -2939.0 0.0 0.0 -90.0 125.0 361.0
7D G28B BH1 2012-09-05 01:44:00 2013-06-20 16:35:00 41.942799 -126.733902 -3327.0 0.0 0.0 -90.0 50.0 288.0
7D G28B BH2 2012-09-05 01:44:00 2013-06-20 16:35:00 41.942799 -126.733902 -3327.0 0.0 0.0 -90.0 50.0 288.0
7D G28B BHZ 2012-09-05 01:44:00 2013-06-20 16:35:00 41.942799 -126.733902 -3327.0 0.0 0.0 -90.0 50.0 288.0
7D G29B BH1 2012-08-29 00:00:00 2013-06-11 23:59:59 41.9772 -127.483398 -3197.0 0.0 0.0 0.0 50.0 286.0
7D G29B BH2 2012-08-29 00:00:00 2013-06-11 23:59:59 41.9772 -127.483398 -3197.0 0.0 0.0 0.0 50.0 286.0
7D G29B BHZ 2012-08-29 00:00:00 2013-06-11 23:59:59 41.9772 -127.483398 -3197.0 0.0 0.0 -90.0 50.0 286.0
7D G29D BH1 2014-07-12 00:00:00 2015-08-31 23:59:59 42.2174 -127.605202 -2910.9 0.0 0.0 0.0 50.0 415.0
7D G29D BH2 2014-07-12 00:00:00 2015-08-31 23:59:59 42.2174 -127.605202 -2910.9 0.0 0.0 0.0 50.0 415.0
7D G29D BHZ 2014-07-12 00:00:00 2015-08-31 23:59:59 42.2174 -127.605202 -2910.9 0.0 0.0 -90.0 50.0 415.0
7D G30A BH1 2011-11-18 00:00:00 2012-05-14 23:59:59 41.955002 -128.319305 -3124.0 0.0 0.0 0.0 50.0 178.0
7D G30A BH2 2011-11-18 00:00:00 2012-05-14 23:59:59 41.955002 -128.319305 -3124.0 0.0 0.0 0.0 50.0 178.0
7D G30A BHZ 2011-11-18 00:00:00 2012-05-14 23:59:59 41.955002 -128.319305 -3124.0 0.0 0.0 -90.0 50.0 178.0
7D G30B BH1 2012-08-26 00:00:00 2013-06-07 23:59:59 41.956501 -128.319794 -3119.0 0.0 0.0 0.0 50.0 285.0
7D G30B BH2 2012-08-26 00:00:00 2013-06-07 23:59:59 41.956501 -128.319794 -3119.0 0.0 0.0 0.0 50.0 285.0
7D G30B BHZ 2012-08-26 00:00:00 2013-06-07 23:59:59 41.956501 -128.319794 -3119.0 0.0 0.0 -90.0 50.0 285.0
7D G33B HH1 2012-09-19 21:33:04 2013-06-29 11:04:57 42.548302 -124.716202 -213.0 0.0 0.0 0.0 125.0 283.0
7D G33B HH2 2012-09-19 21:33:04 2013-06-29 11:04:57 42.548302 -124.716202 -213.0 0.0 0.0 0.0 125.0 283.0
7D G33B HHZ 2012-09-19 21:33:04 2013-06-29 11:04:57 42.548302 -124.716202 -213.0 0.0 0.0 -90.0 125.0 283.0
7D G33D BH1 2014-08-12 22:38:00 2015-09-17 22:21:58 42.665298 -124.802002 -686.0 0.0 0.0 -90.0 50.0 401.0
7D G33D BH2 2014-08-12 22:38:00 2015-09-17 22:21:58 42.665298 -124.802002 -686.0 0.0 0.0 -90.0 50.0 401.0
7D G33D BHZ 2014-08-12 22:38:00 2015-09-17 22:21:58 42.665298 -124.802002 -686.0 0.0 0.0 -90.0 50.0 401.0
7D G34B HH1 2012-09-12 00:37:03 2013-07-05 13:41:59 42.555401 -125.200996 -2954.0 0.0 0.0 0.0 125.0 296.0
7D G34B HH2 2012-09-12 00:37:03 2013-07-05 13:41:59 42.555401 -125.200996 -2954.0 0.0 0.0 0.0 125.0 296.0
7D G34B HHZ 2012-09-12 00:37:03 2013-07-05 13:41:59 42.555401 -125.200996 -2954.0 0.0 0.0 -90.0 125.0 296.0
7D G34D HH1 2014-09-10 00:05:00 2015-09-06 16:08:23 42.5723 -125.448601 -3089.0 0.0 0.0 0.0 125.0 361.0
7D G34D HH2 2014-09-10 00:05:00 2015-09-06 16:08:23 42.5723 -125.448601 -3089.0 0.0 0.0 0.0 125.0 361.0
7D G34D HHZ 2014-09-10 00:05:00 2015-09-06 16:08:23 42.5723 -125.448601 -3089.0 0.0 0.0 -90.0 125.0 361.0
7D G35B BH1 2012-08-29 00:00:00 2013-06-10 23:59:59 42.5658 -126.055801 -2367.0 0.0 0.0 0.0 50.0 285.0
7D G35B BH2 2012-08-29 00:00:00 2013-06-10 23:59:59 42.5658 -126.055801 -2367.0 0.0 0.0 0.0 50.0 285.0
7D G35B BHZ 2012-08-29 00:00:00 2013-06-10 23:59:59 42.5658 -126.055801 -2367.0 0.0 0.0 -90.0 50.0 285.0
7D G35D BH1 2014-07-12 00:00:00 2015-08-31 23:59:59 42.555698 -126.399002 -2822.6 0.0 0.0 0.0 50.0 415.0
7D G35D BH2 2014-07-12 00:00:00 2015-08-31 23:59:59 42.555698 -126.399002 -2822.6 0.0 0.0 0.0 50.0 415.0
7D G35D BHZ 2014-07-12 00:00:00 2015-08-31 23:59:59 42.555698 -126.399002 -2822.6 0.0 0.0 -90.0 50.0 415.0
7D G36B2 BH1 2012-08-29 00:00:00 2013-06-10 23:59:59 42.5994 -126.903801 -2423.0 0.0 0.0 0.0 50.0 285.0
7D G36B2 BH2 2012-08-29 00:00:00 2013-06-10 23:59:59 42.5994 -126.903801 -2423.0 0.0 0.0 0.0 50.0 285.0
7D G36B2 BHZ 2012-08-29 00:00:00 2013-06-10 23:59:59 42.5994 -126.903801 -2423.0 0.0 0.0 -90.0 50.0 285.0
7D G36D BH1 2014-07-12 00:00:00 2015-08-31 23:59:59 42.4618 -126.8965 -3779.6 0.0 0.0 0.0 50.0 415.0
7D G36D BH2 2014-07-12 00:00:00 2015-08-31 23:59:59 42.4618 -126.8965 -3779.6 0.0 0.0 0.0 50.0 415.0
